Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega,OptionType,Expiration
340.00,-,2.66,2.68,2.70,0,66,33.81%,-0.03,0.0003,-0.02,0.42,Put,2026-03-20
345.00,-,2.78,2.80,2.82,0,17,33.37%,-0.03,0.0003,-0.02,0.43,Put,2026-03-20
350.00,3.03,2.91,2.93,2.95,0,270,32.95%,-0.03,0.0004,-0.02,0.45,Put,2026-03-20
355.00,-,3.04,3.06,3.08,0,183,32.52%,-0.03,0.0004,-0.02,0.47,Put,2026-03-20
360.00,3.20,3.18,3.20,3.22,0,142,32.11%,-0.04,0.0004,-0.02,0.49,Put,2026-03-20
365.00,3.47,3.32,3.34,3.37,0,28,31.70%,-0.04,0.0004,-0.02,0.51,Put,2026-03-20
370.00,3.59,3.48,3.51,3.53,0,71,31.30%,-0.04,0.0005,-0.02,0.53,Put,2026-03-20
375.00,-,3.64,3.67,3.69,0,17,30.90%,-0.04,0.0005,-0.02,0.56,Put,2026-03-20
380.00,3.84,3.80,3.83,3.85,0,53,30.49%,-0.04,0.0005,-0.02,0.58,Put,2026-03-20
385.00,-,3.98,4.01,4.03,0,626,30.10%,-0.05,0.0005,-0.02,0.60,Put,2026-03-20
390.00,-,4.17,4.20,4.22,0,396,29.73%,-0.05,0.0006,-0.02,0.63,Put,2026-03-20
395.00,4.40,4.36,4.39,4.42,0,187,29.35%,-0.05,0.0006,-0.02,0.65,Put,2026-03-20
400.00,4.77,4.57,4.60,4.62,0,246,28.96%,-0.05,0.0006,-0.02,0.68,Put,2026-03-20
405.00,-,4.79,4.81,4.84,0,676,28.61%,-0.06,0.0007,-0.02,0.71,Put,2026-03-20
410.00,-,5.01,5.04,5.07,0,589,28.23%,-0.06,0.0007,-0.02,0.74,Put,2026-03-20
415.00,5.42,5.25,5.28,5.31,0,519,27.87%,-0.06,0.0007,-0.02,0.77,Put,2026-03-20
420.00,5.70,5.50,5.54,5.57,0,412,27.52%,-0.07,0.0008,-0.02,0.80,Put,2026-03-20
425.00,5.86,5.77,5.80,5.83,0,200,27.17%,-0.07,0.0008,-0.02,0.83,Put,2026-03-20
430.00,6.06,6.05,6.09,6.12,0,102,26.83%,-0.07,0.0009,-0.02,0.87,Put,2026-03-20
435.00,6.09,6.35,6.38,6.41,0,843,26.49%,-0.08,0.0009,-0.02,0.90,Put,2026-03-20
440.00,-,6.65,6.69,6.73,0,489,26.15%,-0.08,0.0009,-0.03,0.94,Put,2026-03-20
445.00,7.22,6.99,7.03,7.06,0,219,25.82%,-0.09,0.0010,-0.03,0.97,Put,2026-03-20
450.00,7.36,7.34,7.38,7.42,0,881,25.50%,-0.09,0.0011,-0.03,1.01,Put,2026-03-20
455.00,-,7.71,7.75,7.79,0,215,25.18%,-0.10,0.0011,-0.03,1.05,Put,2026-03-20
460.00,8.24,8.09,8.14,8.18,0,313,24.86%,-0.10,0.0012,-0.03,1.09,Put,2026-03-20
465.00,8.13,8.50,8.55,8.59,0,236,24.54%,-0.11,0.0012,-0.03,1.13,Put,2026-03-20
470.00,9.23,8.94,8.99,9.03,0,339,24.23%,-0.11,0.0013,-0.03,1.18,Put,2026-03-20
475.00,9.70,9.40,9.45,9.50,0,296,23.94%,-0.12,0.0014,-0.03,1.22,Put,2026-03-20
480.00,10.25,9.88,9.94,9.99,0,427,23.64%,-0.13,0.0014,-0.03,1.27,Put,2026-03-20
485.00,10.71,10.40,10.45,10.50,0,"1,172",23.34%,-0.13,0.0015,-0.03,1.31,Put,2026-03-20
490.00,11.23,10.94,11.00,11.06,0,434,23.05%,-0.14,0.0016,-0.03,1.36,Put,2026-03-20
495.00,11.88,11.52,11.58,11.63,0,197,22.77%,-0.15,0.0016,-0.03,1.41,Put,2026-03-20
500.00,12.45,12.13,12.19,12.25,0,"6,794",22.49%,-0.15,0.0017,-0.03,1.46,Put,2026-03-20
505.00,13.18,12.77,12.83,12.89,0,554,22.21%,-0.16,0.0018,-0.03,1.51,Put,2026-03-20
510.00,13.65,13.45,13.51,13.57,0,460,21.94%,-0.17,0.0019,-0.03,1.56,Put,2026-03-20
515.00,14.28,14.17,14.24,14.31,0,307,21.67%,-0.18,0.0020,-0.03,1.61,Put,2026-03-20
520.00,15.35,14.93,15.00,15.07,0,339,21.40%,-0.19,0.0021,-0.03,1.66,Put,2026-03-20
525.00,16.19,15.71,15.79,15.86,0,312,21.13%,-0.20,0.0022,-0.03,1.71,Put,2026-03-20
530.00,-,16.56,16.63,16.70,0,222,20.87%,-0.21,0.0022,-0.03,1.77,Put,2026-03-20
535.00,17.99,17.44,17.51,17.58,0,370,20.61%,-0.22,0.0023,-0.03,1.82,Put,2026-03-20
540.00,17.45,18.36,18.44,18.52,0,178,20.35%,-0.23,0.0024,-0.03,1.87,Put,2026-03-20
545.00,18.57,19.33,19.41,19.48,0,334,20.08%,-0.24,0.0025,-0.03,1.92,Put,2026-03-20
550.00,20.42,20.33,20.42,20.51,0,628,19.82%,-0.25,0.0026,-0.03,1.97,Put,2026-03-20
555.00,-,21.41,21.50,21.59,0,979,19.57%,-0.27,0.0027,-0.03,2.02,Put,2026-03-20
560.00,22.83,22.54,22.63,22.73,0,315,19.31%,-0.28,0.0028,-0.03,2.07,Put,2026-03-20
565.00,24.36,23.70,23.80,23.90,0,"1,122",19.05%,-0.29,0.0029,-0.03,2.12,Put,2026-03-20
570.00,25.26,24.96,25.06,25.16,0,"1,317",18.80%,-0.31,0.0030,-0.03,2.16,Put,2026-03-20
575.00,-,26.27,26.38,26.49,0,"1,538",18.56%,-0.32,0.0032,-0.03,2.21,Put,2026-03-20
580.00,28.16,27.62,27.74,27.85,0,487,18.30%,-0.34,0.0033,-0.03,2.25,Put,2026-03-20
585.00,30.24,29.11,29.23,29.34,0,121,18.07%,-0.35,0.0034,-0.03,2.29,Put,2026-03-20
590.00,31.29,30.65,30.77,30.89,0,"2,983",17.84%,-0.37,0.0035,-0.02,2.32,Put,2026-03-20
595.00,32.89,32.28,32.39,32.50,0,"2,913",17.60%,-0.39,0.0035,-0.02,2.35,Put,2026-03-20
600.00,34.64,34.01,34.14,34.26,0,"7,205",17.40%,-0.41,0.0036,-0.02,2.38,Put,2026-03-20
605.00,36.49,35.84,35.98,36.11,0,"2,369",17.19%,-0.42,0.0037,-0.02,2.40,Put,2026-03-20
610.00,39.12,37.79,37.93,38.07,0,"7,428",17.01%,-0.44,0.0038,-0.02,2.42,Put,2026-03-20
615.00,40.46,39.87,40.02,40.16,0,"1,141",16.84%,-0.46,0.0038,-0.02,2.44,Put,2026-03-20
620.00,42.28,41.30,42.00,42.71,0,"1,282",16.60%,-0.48,0.0039,-0.01,2.45,Put,2026-03-20
625.00,46.15,43.64,44.39,45.13,0,373,16.48%,-0.50,0.0039,-0.01,2.45,Put,2026-03-20
630.00,48.25,46.17,46.95,47.73,0,86,16.40%,-0.52,0.0040,-0.01,2.45,Put,2026-03-20
635.00,-,48.88,49.71,50.53,0,395,16.37%,-0.54,0.0040,-0.01,2.44,Put,2026-03-20
640.00,-,51.73,52.66,53.58,0,41,16.38%,-0.56,0.0039,-0.01,2.43,Put,2026-03-20
645.00,-,54.87,55.86,56.84,0,21,16.45%,-0.57,0.0039,0.00,2.41,Put,2026-03-20
650.00,-,58.24,59.29,60.34,0,38,16.61%,-0.59,0.0038,0.00,2.39,Put,2026-03-20
655.00,-,61.89,62.99,64.08,0,3,16.83%,-0.60,0.0037,0.00,2.36,Put,2026-03-20
660.00,-,65.75,66.91,68.08,0,20,17.13%,-0.62,0.0036,0.00,2.34,Put,2026-03-20
665.00,-,69.82,71.06,72.30,0,1,17.50%,-0.63,0.0035,0.00,2.32,Put,2026-03-20
670.00,75.71,74.12,75.42,76.72,0,4,17.94%,-0.64,0.0034,0.00,2.29,Put,2026-03-20
675.00,-,78.55,80.48,82.40,0,5,18.67%,-0.65,0.0032,0.00,2.28,Put,2026-03-20
680.00,-,83.45,85.28,87.11,0,1,19.28%,-0.65,0.0031,0.00,2.26,Put,2026-03-20
685.00,-,88.44,89.88,91.32,0,5,19.79%,-0.66,0.0030,0.00,2.24,Put,2026-03-20
690.00,-,93.44,94.88,96.33,0,1,20.46%,-0.67,0.0029,0.00,2.23,Put,2026-03-20
695.00,-,98.44,100.27,102.10,0,0,21.30%,-0.67,0.0028,0.00,2.22,Put,2026-03-20
700.00,-,103.43,105.37,107.30,0,0,21.99%,-0.67,0.0027,0.00,2.21,Put,2026-03-20
705.00,-,108.43,110.37,112.31,0,0,22.64%,-0.68,0.0026,0.00,2.20,Put,2026-03-20
710.00,-,113.43,115.36,117.29,0,0,23.27%,-0.68,0.0025,-0.01,2.19,Put,2026-03-20
715.00,-,118.43,120.36,122.29,0,0,23.89%,-0.69,0.0024,-0.01,2.18,Put,2026-03-20
720.00,-,123.42,125.35,127.28,0,4,24.51%,-0.69,0.0023,-0.01,2.17,Put,2026-03-20
725.00,-,128.42,130.35,132.28,0,0,25.12%,-0.69,0.0023,-0.01,2.16,Put,2026-03-20
730.00,-,133.42,135.35,137.28,0,0,25.72%,-0.69,0.0022,-0.01,2.15,Put,2026-03-20
735.00,-,138.41,140.35,142.28,0,0,26.31%,-0.70,0.0022,-0.01,2.14,Put,2026-03-20
740.00,-,143.42,145.35,147.28,0,0,26.91%,-0.70,0.0021,-0.01,2.14,Put,2026-03-20
745.00,-,148.41,150.35,152.29,0,0,27.48%,-0.70,0.0021,-0.01,2.13,Put,2026-03-20
750.00,-,153.41,155.35,157.29,0,0,28.06%,-0.70,0.0020,-0.01,2.12,Put,2026-03-20
755.00,-,158.41,160.34,162.27,0,0,28.63%,-0.71,0.0020,-0.01,2.11,Put,2026-03-20
760.00,-,163.41,165.34,167.27,0,0,29.19%,-0.71,0.0019,-0.01,2.11,Put,2026-03-20
765.00,-,168.41,170.35,172.29,0,0,29.76%,-0.71,0.0019,-0.01,2.10,Put,2026-03-20
770.00,-,173.41,175.34,177.27,0,0,30.31%,-0.71,0.0018,-0.01,2.10,Put,2026-03-20
775.00,-,178.41,180.35,182.28,0,0,30.86%,-0.71,0.0018,-0.01,2.09,Put,2026-03-20
780.00,-,183.41,185.35,187.28,0,0,31.41%,-0.72,0.0018,-0.01,2.08,Put,2026-03-20
785.00,-,188.41,190.35,192.28,0,0,31.94%,-0.72,0.0017,-0.01,2.08,Put,2026-03-20
790.00,-,193.41,195.35,197.28,0,0,32.47%,-0.72,0.0017,-0.01,2.07,Put,2026-03-20
795.00,-,198.41,200.34,202.27,0,0,33.00%,-0.72,0.0017,-0.01,2.07,Put,2026-03-20
800.00,-,203.41,205.34,207.27,0,0,33.53%,-0.72,0.0016,-0.02,2.06,Put,2026-03-20
805.00,-,208.41,210.35,212.28,0,0,34.05%,-0.72,0.0016,-0.02,2.06,Put,2026-03-20
810.00,-,213.40,215.34,217.27,0,0,34.56%,-0.72,0.0016,-0.02,2.06,Put,2026-03-20
815.00,-,218.40,220.34,222.27,0,0,35.08%,-0.72,0.0016,-0.02,2.05,Put,2026-03-20
820.00,-,223.40,225.34,227.28,0,0,35.59%,-0.72,0.0015,-0.02,2.05,Put,2026-03-20
825.00,-,228.40,230.34,232.28,0,0,36.09%,-0.73,0.0015,-0.02,2.05,Put,2026-03-20
830.00,-,233.40,235.34,237.28,0,0,36.59%,-0.73,0.0015,-0.02,2.04,Put,2026-03-20
835.00,-,238.40,240.34,242.27,0,0,37.08%,-0.73,0.0015,-0.02,2.04,Put,2026-03-20
840.00,-,243.40,245.34,247.28,0,0,37.58%,-0.73,0.0014,-0.02,2.04,Put,2026-03-20
845.00,-,248.40,250.34,252.27,0,0,38.07%,-0.73,0.0014,-0.02,2.03,Put,2026-03-20
850.00,-,253.40,255.33,257.27,0,0,38.56%,-0.73,0.0014,-0.02,2.03,Put,2026-03-20
510.00,84.40,83.37,84.82,86.26,0,19,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
515.00,-,78.34,79.98,81.62,0,10,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
520.00,-,73.32,74.97,76.62,0,0,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
525.00,-,68.16,69.73,71.30,0,0,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
530.00,-,63.18,64.76,66.33,0,0,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
535.00,58.89,58.21,59.92,61.62,0,1,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
540.00,-,53.19,54.67,56.14,0,9,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
545.00,-,48.17,49.90,51.63,0,1,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
550.00,-,43.32,44.72,46.11,0,10,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
551.00,42.69,42.14,43.85,45.56,0,1,0.00%,1.00,0.0000,-0.06,0.00,Call,2026-06-18
552.00,-,41.13,42.92,44.70,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
553.00,-,41.12,41.74,42.36,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
554.00,-,40.14,40.75,41.37,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
555.00,-,38.19,39.83,41.48,0,1,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
556.00,-,37.40,39.02,40.64,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
557.00,-,36.40,37.86,39.32,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
558.00,-,35.20,36.70,38.19,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
559.00,-,34.20,35.96,37.71,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
560.00,34.45,33.40,35.06,36.71,0,3,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
561.00,-,32.22,33.97,35.71,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
562.00,-,32.12,33.22,34.31,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
563.00,-,30.44,31.79,33.13,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
564.00,-,29.27,30.69,32.11,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
565.00,-,28.36,29.36,30.35,0,10,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
566.00,-,27.52,28.81,30.11,0,5,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
567.00,26.77,26.41,27.76,29.11,0,380,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
568.00,-,25.33,26.72,28.11,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
569.00,-,24.18,25.67,27.15,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
570.00,24.87,23.23,24.68,26.12,0,22,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
571.00,-,22.18,23.66,25.13,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
572.00,-,21.17,22.65,24.12,0,11,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
573.00,-,20.16,21.64,23.12,0,0,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
574.00,23.74,19.19,20.58,21.96,0,3,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
575.00,21.01,18.62,19.88,21.13,0,3,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
576.00,17.53,17.83,19.09,20.34,0,11,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
577.00,17.00,17.00,17.75,18.50,0,13,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
578.00,15.14,15.98,17.08,18.17,0,53,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
579.00,16.04,15.72,15.84,15.95,0,35,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
580.00,15.00,14.76,14.86,14.96,0,128,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
581.00,14.10,13.84,13.92,14.00,0,133,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
582.00,13.19,12.87,12.97,13.07,0,81,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
583.00,12.19,11.98,12.05,12.11,0,204,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
584.00,10.54,11.07,11.17,11.26,0,133,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
585.00,10.26,10.21,10.30,10.38,0,227,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
586.00,9.69,9.33,9.39,9.44,0,225,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
587.00,8.77,8.47,8.55,8.63,0,125,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
588.00,7.90,7.69,7.75,7.80,0,179,0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
589.00,7.05,6.88,6.94,6.99,0,"1,833",0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
590.00,6.36,6.10,6.15,6.19,0,"1,983",0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
591.00,5.61,5.41,5.46,5.50,0,"1,126",0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
592.00,4.75,4.70,4.75,4.79,0,"1,812",0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
593.00,4.18,4.05,4.07,4.10,0,"4,054",0.00%,1.00,0.0000,-0.07,0.00,Call,2026-06-18
594.00,3.51,3.49,3.51,3.53,0,"2,786",11.63%,0.81,0.0756,-0.56,0.09,Call,2026-06-18
595.00,2.93,2.92,2.94,2.96,0,"6,146",13.43%,0.69,0.0835,-0.78,0.11,Call,2026-06-18
596.00,2.37,2.38,2.39,2.40,0,"4,515",14.25%,0.60,0.0867,-0.90,0.12,Call,2026-06-18
597.00,1.94,1.91,1.93,1.95,0,"4,666",15.00%,0.51,0.0850,-0.97,0.12,Call,2026-06-18
598.00,1.51,1.51,1.52,1.52,0,"5,526",15.42%,0.43,0.0815,-0.98,0.12,Call,2026-06-18
599.00,1.19,1.16,1.17,1.19,0,"7,528",15.81%,0.35,0.0752,-0.94,0.12,Call,2026-06-18
600.00,0.89,0.88,0.89,0.90,0,"11,677",16.09%,0.29,0.0676,-0.87,0.11,Call,2026-06-18
601.00,0.66,0.64,0.65,0.66,0,"10,652",16.20%,0.22,0.0590,-0.77,0.09,Call,2026-06-18
602.00,0.50,0.47,0.48,0.48,0,"9,888",16.43%,0.17,0.0498,-0.67,0.08,Call,2026-06-18
603.00,0.34,0.33,0.34,0.34,0,"8,319",16.55%,0.13,0.0409,-0.56,0.07,Call,2026-06-18
604.00,0.23,0.23,0.24,0.24,0,"9,994",16.73%,0.10,0.0326,-0.45,0.05,Call,2026-06-18
605.00,0.16,0.15,0.16,0.16,0,"13,004",16.73%,0.07,0.0250,-0.35,0.04,Call,2026-06-18
606.00,0.11,0.10,0.11,0.11,0,"5,138",16.90%,0.05,0.0189,-0.27,0.03,Call,2026-06-18
607.00,0.08,0.07,0.08,0.08,0,"11,284",17.28%,0.04,0.0144,-0.21,0.02,Call,2026-06-18
608.00,0.05,0.04,0.05,0.05,0,"15,628",17.18%,0.02,0.0100,-0.15,0.02,Call,2026-06-18
609.00,0.04,0.03,0.04,0.04,0,"5,109",17.81%,0.02,0.0078,-0.12,0.01,Call,2026-06-18
610.00,0.03,0.02,0.03,0.03,0,"8,197",18.20%,0.01,0.0058,-0.09,0.01,Call,2026-06-18
611.00,0.02,0.02,0.03,0.03,0,"5,788",19.40%,0.01,0.0051,-0.10,0.01,Call,2026-06-18
612.00,0.02,0.01,0.02,0.02,0,"4,561",19.32%,0.01,0.0035,-0.06,0.01,Call,2026-06-18
613.00,0.01,0.01,0.02,0.02,0,"2,587",20.44%,0.01,0.0031,-0.06,0.01,Call,2026-06-18
614.00,0.01,0.00,0.01,0.01,0,"2,631",19.18%,0.00,0.0014,-0.03,0.00,Call,2026-06-18
615.00,0.01,0.00,0.01,0.01,0,"6,516",20.19%,0.00,0.0013,-0.03,0.00,Call,2026-06-18
616.00,0.01,0.00,0.01,0.01,0,"1,657",21.19%,0.00,0.0012,-0.03,0.00,Call,2026-06-18
617.00,-,0.00,0.01,0.01,0,"2,049",22.18%,0.00,0.0011,-0.03,0.00,Call,2026-06-18
618.00,0.01,0.00,0.01,0.01,0,"1,937",23.17%,0.00,0.0010,-0.03,0.00,Call,2026-06-18
619.00,0.01,0.00,0.01,0.01,0,943,24.16%,0.00,0.0009,-0.03,0.00,Call,2026-06-18
620.00,0.01,0.00,0.01,0.01,0,"1,272",25.14%,0.00,0.0009,-0.03,0.00,Call,2026-06-18
621.00,0.01,0.00,0.01,0.01,0,"1,196",26.10%,0.00,0.0008,-0.03,0.00,Call,2026-06-18
622.00,-,0.00,0.01,0.01,0,544,27.07%,0.00,0.0008,-0.03,0.00,Call,2026-06-18
623.00,-,0.00,0.01,0.01,0,"3,113",28.04%,0.00,0.0007,-0.03,0.00,Call,2026-06-18
624.00,-,0.00,0.01,0.01,0,161,29.00%,0.00,0.0007,-0.03,0.00,Call,2026-06-18
625.00,0.01,0.00,0.01,0.01,0,771,29.96%,0.00,0.0006,-0.03,0.00,Call,2026-06-18
626.00,0.01,0.00,0.01,0.01,0,"1,922",30.90%,0.00,0.0006,-0.03,0.00,Call,2026-06-18
627.00,-,0.00,0.01,0.01,0,411,31.85%,0.00,0.0006,-0.03,0.00,Call,2026-06-18
628.00,-,0.00,0.01,0.01,0,364,32.79%,0.00,0.0005,-0.03,0.00,Call,2026-06-18
629.00,-,0.00,0.01,0.01,0,288,33.73%,0.00,0.0005,-0.03,0.00,Call,2026-06-18
630.00,-,0.00,0.01,0.01,0,138,34.67%,0.00,0.0005,-0.03,0.00,Call,2026-06-18
635.00,-,0.00,0.01,0.01,0,241,39.30%,0.00,0.0004,-0.03,0.00,Call,2026-06-18
640.00,0.01,0.00,0.01,0.01,0,6,43.83%,0.00,0.0003,-0.03,0.00,Call,2026-06-18
645.00,-,0.00,0.01,0.01,0,2,48.30%,0.00,0.0003,-0.03,0.00,Call,2026-06-18
650.00,-,0.00,0.01,0.01,0,613,52.70%,0.00,0.0002,-0.03,0.00,Call,2026-06-18
655.00,-,0.00,0.01,0.01,0,204,57.03%,0.00,0.0002,-0.03,0.00,Call,2026-06-18
660.00,-,0.00,0.01,0.01,0,347,61.31%,0.00,0.0002,-0.03,0.00,Call,2026-06-18
665.00,-,0.00,0.01,0.01,0,"1,145",65.52%,0.00,0.0001,-0.03,0.00,Call,2026-06-18
670.00,-,0.00,0.01,0.01,0,840,69.68%,0.00,0.0001,-0.03,0.00,Call,2026-06-18
675.00,-,0.00,0.01,0.01,0,0,73.80%,0.00,0.0001,-0.03,0.00,Call,2026-06-18
680.00,-,0.00,0.01,0.01,0,0,77.85%,0.00,0.0001,-0.03,0.00,Call,2026-06-18
685.00,-,0.00,0.01,0.01,0,0,81.87%,0.00,0.0001,-0.03,0.00,Call,2026-06-18
690.00,-,0.00,0.01,0.01,0,2,85.84%,0.00,0.0001,-0.03,0.00,Call,2026-06-18
695.00,-,0.00,0.01,0.01,0,1,89.76%,0.00,0.0001,-0.03,0.00,Call,2026-06-18
700.00,-,0.00,0.01,0.01,0,0,93.65%,0.00,0.0001,-0.03,0.00,Call,2026-06-18
510.00,-,0.00,0.01,0.01,0,93,94.10%,0.00,0.0001,-0.03,0.00,Put,2026-06-18
515.00,-,0.00,0.01,0.01,0,570,88.69%,0.00,0.0001,-0.03,0.00,Put,2026-06-18
520.00,-,0.00,0.01,0.01,0,"2,098",83.30%,0.00,0.0001,-0.03,0.00,Put,2026-06-18
525.00,0.01,0.00,0.01,0.01,0,"2,299",77.95%,0.00,0.0001,-0.03,0.00,Put,2026-06-18
530.00,0.01,0.00,0.01,0.01,0,"1,119",72.63%,0.00,0.0001,-0.03,0.00,Put,2026-06-18
535.00,0.01,0.00,0.01,0.01,0,376,67.33%,0.00,0.0001,-0.03,0.00,Put,2026-06-18
540.00,0.02,0.01,0.02,0.02,0,962,68.39%,0.00,0.0003,-0.08,0.00,Put,2026-06-18
545.00,0.02,0.01,0.02,0.02,0,358,62.66%,0.00,0.0004,-0.08,0.00,Put,2026-06-18
550.00,0.02,0.01,0.02,0.02,0,"1,067",56.96%,0.00,0.0005,-0.08,0.00,Put,2026-06-18
551.00,0.02,0.01,0.02,0.02,0,939,55.81%,0.00,0.0005,-0.08,0.00,Put,2026-06-18
552.00,0.01,0.01,0.02,0.02,0,"1,145",54.68%,0.00,0.0005,-0.08,0.00,Put,2026-06-18
553.00,0.02,0.01,0.02,0.02,0,973,53.53%,0.00,0.0005,-0.08,0.00,Put,2026-06-18
554.00,0.02,0.01,0.02,0.02,0,"1,365",52.39%,0.00,0.0006,-0.07,0.00,Put,2026-06-18
555.00,0.02,0.01,0.02,0.02,0,"2,542",51.25%,0.00,0.0006,-0.07,0.00,Put,2026-06-18
556.00,0.02,0.01,0.02,0.02,0,"1,708",50.11%,0.00,0.0006,-0.07,0.00,Put,2026-06-18
557.00,0.02,0.01,0.02,0.02,0,"1,045",48.97%,0.00,0.0006,-0.07,0.00,Put,2026-06-18
558.00,0.02,0.01,0.02,0.02,0,"1,646",47.83%,0.00,0.0007,-0.07,0.00,Put,2026-06-18
559.00,0.02,0.01,0.02,0.02,0,"1,921",46.69%,0.00,0.0007,-0.07,0.00,Put,2026-06-18
560.00,0.03,0.01,0.02,0.02,0,"2,573",45.55%,0.00,0.0007,-0.07,0.00,Put,2026-06-18
561.00,0.02,0.01,0.02,0.02,0,"2,097",44.41%,0.00,0.0008,-0.07,0.00,Put,2026-06-18
562.00,0.02,0.01,0.02,0.02,0,"1,550",43.26%,0.00,0.0008,-0.07,0.00,Put,2026-06-18
563.00,0.02,0.01,0.02,0.02,0,"1,048",42.12%,0.00,0.0008,-0.07,0.00,Put,2026-06-18
564.00,0.03,0.01,0.02,0.02,0,531,40.97%,0.00,0.0009,-0.07,0.00,Put,2026-06-18
565.00,0.03,0.02,0.03,0.03,0,"1,982",42.11%,-0.01,0.0013,-0.11,0.01,Put,2026-06-18
566.00,0.02,0.02,0.03,0.03,0,"2,368",40.91%,-0.01,0.0013,-0.11,0.01,Put,2026-06-18
567.00,0.03,0.02,0.03,0.03,0,"2,551",39.71%,-0.01,0.0014,-0.11,0.01,Put,2026-06-18
568.00,0.03,0.02,0.03,0.03,0,492,38.51%,-0.01,0.0015,-0.11,0.01,Put,2026-06-18
569.00,0.02,0.02,0.03,0.03,0,"3,578",37.30%,-0.01,0.0016,-0.11,0.01,Put,2026-06-18
570.00,0.03,0.02,0.03,0.03,0,"5,756",36.10%,-0.01,0.0017,-0.11,0.01,Put,2026-06-18
571.00,0.03,0.02,0.03,0.03,0,"4,569",34.89%,-0.01,0.0018,-0.11,0.01,Put,2026-06-18
572.00,0.03,0.02,0.03,0.03,0,"1,831",33.68%,-0.01,0.0019,-0.10,0.01,Put,2026-06-18
573.00,0.03,0.02,0.03,0.03,0,"2,732",32.47%,-0.01,0.0020,-0.10,0.01,Put,2026-06-18
574.00,0.04,0.03,0.04,0.04,0,"1,564",32.59%,-0.01,0.0026,-0.14,0.01,Put,2026-06-18
575.00,0.05,0.04,0.05,0.05,0,"4,868",32.39%,-0.01,0.0032,-0.17,0.01,Put,2026-06-18
576.00,0.05,0.04,0.05,0.05,0,"2,340",31.09%,-0.01,0.0035,-0.16,0.01,Put,2026-06-18
577.00,0.06,0.05,0.06,0.06,0,"2,816",30.64%,-0.02,0.0042,-0.19,0.01,Put,2026-06-18
